date,year,month,season,t2m,tmin,tmax,td2m,precip,snowfall,swe,snow_cover,snowfall_fraction,pdd,lapse_K_per_m,isotherm0_m
2020-03,2020,3,2020,8.571345494666389,-1.4248944310820093,19.290504571328086,3.6287757530363933,208.3138356428378,11.58274709961318,29.526480496258507,16.0271124596638,0.05560238984544575,265.71171033465805,-0.004475822432696131,3029.039163181737
2020-10,2020,10,2021,18.774019360759098,7.322534767666866,28.918419647488008,-0.451960995494062,2.485447473453996,0.0,-7.345364920210326e-22,0.0,0.0,581.994600183532,-0.004005109416739118,5801.648530726809
2020-11,2020,11,2021,10.033039318945384,-1.0107240327509999,23.97285803107428,3.379669005174719,109.90861087950478,4.695340497261572,0.48066917172416845,2.404645434568615,0.04272040616007036,300.99117956836153,-0.004262188040411973,3467.692220319178
2020-12,2020,12,2021,3.7272033657297925,-9.916910867919228,15.533268498983261,-1.4501187014063817,45.112503816293064,8.67384071983643,2.2344165041279145,11.187309221898248,0.19227132138703731,115.54330433762357,-0.004401241787466245,1960.780908472459
2021-01,2021,1,2021,2.479892635513238,-10.772342853438374,14.214567842713222,-3.626420186531277,141.7856743044312,60.03376355611378,16.823259114193753,28.802400969515705,0.423412053796168,76.87667170091038,-0.004081042940980929,1721.7463133538301
2021-02,2021,2,2021,5.06586647799088,-7.422928359818229,16.137033292751198,-0.9524002667347986,84.5211702775953,20.525861673365785,31.14820320388178,32.229040933097174,0.24284876328560182,143.11072800324237,-0.0044459414632202566,2253.3244817350806
2021-03,2021,3,2021,8.007644067142678,-3.0509185204934397,19.22231730826377,1.502359422178813,97.16001277400207,8.324899715319988,18.371750741871477,11.633636946484819,0.08568236538506871,248.23696608142302,-0.004782668773808484,2788.2059025512767
2021-10,2021,10,2022,18.048093585063782,6.083339987621798,31.877664208031717,0.8148245612833307,14.760327136617569,4.104083003253208e-05,1.984244082711387e-06,1.2975765604429848e-05,2.7804824142899634e-06,559.4909011369773,-0.004500182144268924,5124.415875404734
2021-11,2021,11,2022,10.735949793782083,0.027401612142568865,23.014919893038837,0.8835374558515241,15.700630996952771,0.4832627962641721,0.050242597097737034,0.31751319072859147,0.030779832756910555,322.0784938134625,-0.003949794371842169,3831.90843413526
2021-12,2021,12,2022,4.553213804869415,-8.631746769234553,16.122438261814693,-1.324211643435092,140.84135629571327,28.165942177168944,6.901489725070508,20.66830560199849,0.19998346308190315,141.14962795095187,-0.0044556159729701615,2135.8252349349627
2022-01,2022,1,2022,0.2135726026613156,-15.851594648533762,11.126263285244477,-3.6501454563190237,178.06036316739514,82.44460983979893,37.82722684147937,57.39806162235102,0.4630149482638788,6.620750682500784,-0.004224757523501802,1163.8470071582647
2022-02,2022,2,2022,4.52577468037623,-6.758429120938899,16.742561171137424,-0.619715147146735,82.70804621126723,21.18592429559231,57.23407267575156,43.47185421636144,0.2561531225326681,127.8531347206285,-0.004655846654826247,2086.2559590162045
2022-03,2022,3,2022,5.369690871069679,-5.029772028454715,19.21112267494061,-0.1730901274628991,126.98304375050625,32.76536006778775,38.28321380772312,21.423668262048405,0.2580294116446325,166.46041700316005,-0.004865592704993686,2217.5306879712557
2022-10,2022,10,2023,19.701516180182068,7.026429369253663,32.66068725715007,1.9801759547689812,24.084639557927296,7.445690951065115e-08,-7.345364920210326e-22,0.0,3.0914687069146595e-09,610.747001585644,-0.0041746014464131625,5833.0312359877
2022-11,2022,11,2023,10.598088732096699,1.7515366231434655,20.226602246084212,2.2234838627815634,110.08493887544887,1.8991499855173752,0.18038801302961432,0.9141527525928345,0.01725167861214958,317.94266196290096,-0.004034483595263966,3740.7730339900704
2022-12,2022,12,2023,5.702789697036508,-3.270697237902141,14.880655893995083,0.6431511507528285,32.130526008989314,1.8041290792542077,0.28066758201141817,1.720024642366039,0.05615000136472891,176.78648060813174,-0.003845871317743229,2597.083822572869
2023-01,2023,1,2023,2.5221336009803963,-7.254285321223108,13.002097443671857,-3.0402523649292448,85.8462415376281,22.342224391315476,2.1810427223668984,12.029220060541224,0.26025862042571124,78.18614163039229,-0.0041151302094590645,1727.5614300562393
2023-02,2023,2,2023,1.4256663195328088,-12.687654077401874,16.926625010946793,-3.992062391938248,133.49127929628054,79.38088955465663,61.15743800061573,59.16181606546137,0.5946522497433915,40.27507352680185,-0.004920114103848201,1403.782153263041
2023-03,2023,3,2023,9.498395117031919,-2.764000280149162,18.73531612368248,4.179385511491432,163.796432402391,6.607785721656176,10.172140180518838,11.566100498977901,0.040341450816359294,294.4502486279895,-0.004330597762521453,3307.212858602707
2023-10,2023,10,2024,17.756669902032172,8.482195932419927,26.90448306516737,6.463412023105036,28.79180277677534,4.2650422992260515e-08,-7.345364920210326e-22,0.0,1.481339092342773e-09,550.4567669629973,-0.004586898641537607,4984.674005374019
2023-11,2023,11,2024,11.111065280580078,-1.8889244402333247,22.73775065999905,4.9465607228228805,154.99008746668864,5.075411553827867,0.7019948998131011,3.7941282800281164,0.03274668488021019,333.33195841740235,-0.0038993973100428718,3963.191467171712
2023-12,2023,12,2024,6.956391687403766,-2.0722396207145266,16.582394918294426,2.030143182039012,151.56496533226215,14.447923014145674,2.93984546197542,6.958162241199465,0.09532495179524372,215.64814230951674,-0.0037364502296248535,2975.7757288276985
2024-01,2024,1,2024,4.293597855745702,-5.423410200774299,12.879500461507234,0.6805536580062608,242.38515518085143,60.44618777640062,26.451707919503807,28.433701268178282,0.24938073345003228,133.10153352811676,-0.004331105838891583,2105.391690485882
2024-02,2024,2,2024,4.450900529362741,-5.176169583638341,15.420980759879228,-0.43170178247055446,121.07158335612675,18.205955304135237,40.07701457155136,26.44524885113522,0.1503734798824198,125.73793995449743,-0.0044910409183482325,2105.17279638944
2024-03,2024,3,2024,7.557035350112756,-4.132848482207805,20.71388725057244,1.9635094886731395,221.14368502737574,13.272084514966856,26.128390107227492,11.267273801745375,0.060015661371130194,234.26809585349542,-0.004401289152196369,2830.950654872764
